CustomerID,Workday_working_call_duration,Workday_after_work_call_duration,Weekend_call_duration,International_call_duration,Total_call_duration,Average_call_duration
K370650,1122.60,321.30,109.50,5.63,1553.40,4.93
K370950,683.40,252.30,120.00,56.06,1055.70,6.25
K371180,947.40,222.90,69.00,129.00,1239.30,5.61
K371470,1400.40,284.40,65.40,152.19,1750.20,4.70
K371500,542.40,393.60,88.80,135.09,1024.80,4.22
K371510,640.80,352.50,72.00,115.67,1065.30,2.73
K371570,1303.80,295.20,130.80,153.50,1729.80,3.02
K371630,1467.00,603.00,70.20,18.15,2140.20,7.02
K371650,633.60,394.80,50.40,147.97,1078.80,8.49
K371730,858.60,408.30,94.80,83.78,1361.70,4.05
K371750,955.20,61.20,117.00,105.24,1133.40,2.92
K372070,1496.40,576.30,69.00,16.07,2141.70,6.71
K372170,971.40,347.10,51.00,2.28,1369.50,8.51
K372190,871.80,336.00,85.20,106.87,1293.00,6.37
K372230,589.80,400.50,70.20,3.47,1060.50,6.89
K372240,1419.60,305.40,72.00,33.19,1797.00,8.40
K372650,222.60,127.50,50.50,96.22,400.60,2.09
K372680,279.00,114.30,57.00,87.11,450.30,2.10
K372740,165.00,81.30,76.50,36.02,322.80,2.69
K372770,267.00,45.60,75.00,45.09,387.60,2.75
K372790,231.00,79.80,51.60,57.84,362.40,2.25
K372810,273.00,168.30,57.00,79.33,498.30,3.02
K372930,216.00,78.30,95.40,81.47,389.70,2.48
K373000,291.00,18.60,89.40,38.76,399.00,1.73
K373050,155.40,48.00,98.40,49.70,301.80,2.03
K373090,288.60,67.80,54.50,82.98,410.90,2.38
K373120,216.00,19.50,95.00,84.17,330.50,2.47
K373210,234.60,47.70,87.60,108.65,369.90,2.27
K373540,177.00,33.60,76.20,57.33,286.80,3.19
K373620,267.00,139.20,91.20,86.26,497.40,2.46
K373800,266.40,71.10,63.60,71.43,401.10,1.62
K374020,283.20,109.50,68.40,67.77,461.10,2.32
K374080,377.40,21.30,54.00,32.15,452.70,2.83
K374120,192.60,113.40,67.20,83.75,373.20,3.36
K374130,278.40,80.10,96.50,99.02,455.00,1.92
K374150,265.20,30.60,78.00,19.28,373.80,2.07
K374180,275.40,56.70,109.20,102.47,441.30,2.02
K374220,276.00,21.60,79.20,3.00,376.80,2.67
K374360,136.80,15.00,70.80,18.50,222.60,2.78
K374390,276.00,101.40,100.20,90.50,477.60,2.67
K374450,196.80,71.70,57.50,94.16,326.00,2.05
K374680,199.20,66.30,118.20,3.22,383.70,3.46
K374700,292.80,85.80,88.80,108.93,467.40,3.04
K374800,251.40,51.30,52.20,59.99,354.90,5.55
K374870,249.00,107.70,86.50,64.32,443.20,3.89
K374930,324.00,42.60,81.00,102.99,447.60,3.58
K375040,280.20,22.50,71.40,4.69,374.10,4.51
K375090,228.00,149.70,73.20,50.33,450.90,2.19
K375160,313.80,24.00,68.40,0.63,406.20,4.51
K375180,337.20,33.30,51.60,69.36,422.10,5.63
K375200,94.80,37.50,52.80,28.43,185.10,3.19
K375300,213.00,61.50,55.20,3.02,329.70,6.11
K375320,264.00,62.40,66.00,23.45,392.40,3.81
K375430,250.80,56.10,133.80,93.15,440.70,3.39
K375460,272.40,173.10,51.60,56.21,497.10,2.73
K375630,298.80,42.00,152.40,153.21,493.20,4.74
K375700,202.20,126.30,56.40,31.62,384.90,3.56
K376250,112.20,10.50,99.00,22.06,221.70,6.33
K376270,220.80,95.10,57.00,86.84,372.90,3.13
K376320,225.60,45.60,81.00,111.86,352.20,3.56
K376330,257.40,39.30,114.00,95.35,410.70,3.31
K376360,184.20,30.00,69.60,89.94,283.80,5.91
K376690,128.40,461.10,32.40,14.90,621.90,2.83
K376760,193.20,365.10,28.80,78.50,587.10,1.80
K376770,61.20,461.10,60.50,43.76,582.80,3.47
K376780,270.60,297.00,23.50,40.87,591.10,2.39
K376860,262.20,263.40,52.80,77.69,578.40,2.61
K376960,287.40,306.60,121.20,21.83,715.20,2.50
K376980,256.80,346.80,129.60,27.10,733.20,6.49
K377040,103.20,354.90,57.00,14.46,515.10,2.21
K377050,269.40,253.50,56.50,86.55,579.40,2.32
K377120,49.20,407.10,57.50,83.22,513.80,7.45
K377140,178.80,210.90,115.20,50.02,504.90,2.38
K377150,237.00,284.40,112.50,66.29,633.90,1.85
K377300,180.60,291.30,53.40,58.69,525.30,2.29
K377430,211.20,383.10,25.20,16.02,619.50,2.58
K377600,57.60,483.90,47.50,97.66,589.00,2.46
K377710,55.20,535.20,29.50,95.59,619.90,6.08
K377790,58.80,421.20,94.20,42.16,574.20,1.77
K377910,112.80,419.70,24.60,75.55,557.10,1.95
K377940,238.80,378.00,5.50,7.24,622.30,3.54
K377970,241.80,380.70,58.20,34.97,680.70,2.92
K377980,298.80,278.10,39.60,63.09,616.50,2.23
K378020,113.40,256.50,165.50,38.57,535.40,2.79
K378070,100.20,578.40,66.00,80.52,744.60,1.58
K378270,192.60,366.60,47.40,52.22,606.60,2.67
K378410,101.40,348.90,51.60,63.69,501.90,2.84
K378500,271.20,335.70,102.60,76.12,709.50,2.39
K378510,93.00,397.80,18.50,12.49,509.30,5.04
K378550,87.60,561.60,86.00,76.78,735.20,5.57
K378790,254.40,188.10,67.80,38.53,510.30,2.31
K378820,148.20,555.30,18.00,60.09,721.50,1.80
K378830,309.00,360.60,44.40,14.50,714.00,3.19
K378840,186.00,350.10,32.00,95.52,568.10,2.14
K378890,136.20,314.40,105.50,71.32,556.10,3.01
K379070,258.60,304.80,57.60,50.30,621.00,2.15
K379080,151.20,485.40,8.00,21.72,644.60,5.28
K379110,211.80,212.10,112.80,68.08,536.70,2.15
K379340,91.20,417.30,9.00,58.02,517.50,1.61
K379450,164.40,402.30,20.50,58.56,587.20,1.97
K379650,230.40,362.10,69.00,96.11,661.50,3.06
K379660,323.40,326.40,62.40,40.56,712.20,1.68
K379760,160.20,277.50,66.00,87.02,503.70,2.80
K379830,231.60,275.40,46.20,60.29,553.20,1.82
K380050,301.80,340.80,54.00,99.91,696.60,2.87
K380210,259.80,292.50,112.20,77.62,664.50,2.48
K380370,221.40,305.40,62.00,1.64,588.80,2.46
K380390,348.00,260.40,93.00,92.48,701.40,2.81
K380620,145.80,396.30,75.60,73.15,617.70,2.37
K380680,270.60,325.50,122.40,56.64,718.50,1.81
K380750,277.80,306.30,3.00,28.35,587.10,1.98
K380820,101.40,399.00,54.00,96.92,554.40,1.74
K380950,122.40,355.80,36.60,98.50,514.80,3.90
K381030,232.80,318.30,36.00,14.42,587.10,1.67
K381050,142.80,270.30,120.60,32.11,533.70,2.31
K381080,86.40,392.40,37.80,36.36,516.60,4.20
K381230,236.40,295.50,99.00,98.61,630.90,4.32
K381270,246.60,276.90,93.00,5.25,616.50,3.69
K381470,154.20,361.80,64.80,29.23,580.80,2.11
K381570,156.00,483.30,48.00,67.43,687.30,3.11
K381630,79.20,438.00,90.00,48.78,607.20,3.45
K381770,75.00,560.70,24.00,75.06,659.70,3.16
K381810,187.20,272.70,45.00,9.44,504.90,3.32
K381850,253.80,330.90,22.80,49.64,607.50,3.01
K381940,245.40,270.90,43.00,96.48,559.30,1.70
K382400,108.60,489.00,67.80,65.29,665.40,2.40
K382480,229.20,301.80,24.00,77.31,555.00,5.84
K382520,288.00,322.20,41.40,91.79,651.60,2.76
K382660,149.40,381.00,37.20,2.13,567.60,7.47
K382670,237.00,451.50,40.20,12.17,728.70,2.29
K382830,239.40,204.00,83.40,46.34,526.80,4.43
K383260,253.80,239.70,69.00,29.17,562.50,3.21
K383460,274.80,382.80,75.00,86.24,732.60,2.50
K383510,286.20,306.30,124.20,23.34,716.70,3.14
K383620,37.20,493.80,36.00,82.97,567.00,1.70
K383720,168.00,499.20,7.80,80.23,675.00,2.06
K383920,116.40,408.90,33.60,16.74,558.90,1.72
K384150,199.80,340.50,29.00,14.52,569.30,5.69
K384310,100.20,473.70,56.40,92.85,630.30,2.76
K384320,246.60,315.90,113.40,42.60,675.90,2.05
K384480,255.60,227.40,48.60,40.60,531.60,4.39
K384600,177.00,351.00,18.00,44.47,546.00,3.77
K384710,109.20,516.60,33.00,99.18,658.80,1.78
K384800,280.20,211.20,104.40,78.69,595.80,4.11
K385020,175.80,363.90,26.00,82.35,565.70,4.68
K385060,95.40,476.10,77.50,0.96,649.00,2.85
K385100,275.40,197.70,85.20,87.10,558.30,4.26
K385130,263.40,315.90,76.80,72.04,656.10,3.15
K385220,137.40,369.90,40.20,59.01,547.50,4.18
K385380,210.60,317.70,67.80,22.42,596.10,2.95
K385820,214.80,417.60,34.80,62.01,667.20,5.96
K385830,99.60,429.30,40.20,1.34,569.10,3.95
K385950,229.20,315.00,37.00,6.01,581.20,7.45
K386250,284.40,237.90,107.40,23.69,629.70,5.08
K386330,226.80,332.40,66.60,86.50,625.80,6.45
K386420,250.80,379.80,48.50,38.51,679.10,2.35
K386430,94.20,351.30,84.00,24.02,529.50,2.56
K386500,123.60,585.30,9.00,0.72,717.90,6.71
K386630,112.80,361.80,73.80,89.12,548.40,2.83
K386650,287.40,364.20,40.20,89.21,691.80,4.64
K386660,119.40,369.60,45.00,33.55,534.00,1.88
K386740,203.40,423.60,78.60,61.08,705.60,3.39
K386900,199.20,498.90,11.00,52.30,709.10,5.58
K387020,113.40,302.10,94.80,61.15,510.30,2.31
K387330,65.40,609.00,9.60,32.25,684.00,1.95
K387380,93.60,379.50,41.00,49.18,514.10,2.44
K387390,189.60,388.50,102.00,47.12,680.10,2.96
K387420,322.20,348.00,11.40,60.74,681.60,5.93
K387720,337.80,653.40,44.40,80.54,1035.60,2.12
K387820,407.40,510.90,23.40,50.82,941.70,2.00
K388030,409.20,594.30,123.00,70.74,1126.50,1.87
K388050,216.00,684.00,56.40,46.71,956.40,2.64
K388060,327.60,618.60,26.00,34.57,972.20,3.97
K388180,158.40,937.20,20.40,44.87,1116.00,7.39
K388210,303.60,699.30,58.80,24.36,1061.70,2.76
K388240,154.20,668.40,102.00,98.34,924.60,1.83
K388280,555.00,570.60,124.80,67.57,1250.40,2.59
K388400,601.80,563.40,79.20,12.37,1244.40,1.84
K388440,358.20,501.30,28.80,89.33,888.30,2.78
K388650,172.80,547.50,43.20,94.28,763.50,2.13
K388750,464.40,579.30,22.20,75.56,1065.90,2.01
K388760,71.40,594.00,153.00,39.74,818.40,1.83
K388770,601.80,625.80,21.00,20.94,1248.60,4.54
K388790,556.80,474.90,124.80,3.10,1156.50,2.56
K388830,454.20,587.10,112.20,34.77,1153.50,2.12
K388980,267.00,542.40,5.50,47.68,814.90,2.42
K389000,197.40,662.40,88.80,93.18,948.60,3.13
K389110,237.00,715.20,98.40,92.84,1050.60,7.56
K389130,405.60,570.30,52.00,60.02,1027.90,3.59
K389180,269.40,465.90,21.00,88.02,756.30,1.93
K389200,331.80,391.20,45.50,50.65,768.50,2.75
K389350,288.00,392.40,69.60,30.28,750.00,2.40
K389400,181.80,546.00,37.00,71.43,764.80,3.33
K389450,553.80,619.20,81.50,14.55,1254.50,3.25
K389470,65.40,714.60,54.50,92.01,834.50,6.37
K389520,223.80,649.80,9.00,38.05,882.60,1.77
K389570,208.80,590.40,109.50,7.28,908.70,2.05
K389600,467.40,516.90,127.80,83.45,1112.10,2.97
K389790,531.00,496.20,41.40,34.59,1068.60,2.21
K389800,629.40,615.30,111.00,89.24,1355.70,3.06
K389820,240.60,474.00,81.00,6.98,795.60,1.99
K389870,219.00,628.20,57.00,52.12,904.20,2.75
K389890,416.40,416.70,58.80,67.57,891.90,3.55
K390090,259.20,494.10,17.00,27.80,770.30,3.16
K390140,573.00,818.10,33.00,85.97,1424.10,1.98
K390160,615.60,734.40,15.60,29.40,1365.60,4.97
K390340,402.60,387.00,49.80,35.69,839.40,2.08
K390680,112.80,668.10,33.00,52.39,813.90,2.72
K391110,409.20,600.30,55.00,30.62,1064.50,3.33
K391170,545.40,546.60,16.50,0.49,1108.50,2.83
K391200,391.20,384.30,42.00,78.72,817.50,2.33
K391470,204.60,695.40,26.40,59.15,926.40,4.98
K391590,181.20,543.60,113.40,71.62,838.20,6.30
K391640,241.20,576.00,51.00,20.89,868.20,2.44
K391670,328.20,557.70,91.80,39.92,977.70,4.16
K391690,317.40,422.70,60.00,79.03,800.10,2.33
K391700,469.20,431.10,90.00,52.04,990.30,1.93
K391900,452.40,636.90,28.80,28.05,1118.10,2.43
K391970,393.60,404.10,105.00,3.31,902.70,2.38
K392030,276.60,525.30,83.40,0.96,885.30,5.50
K392110,420.00,587.70,102.50,31.74,1110.20,3.66
K392190,192.00,713.40,6.60,5.15,912.00,1.97
K392300,185.40,600.00,58.80,50.81,844.20,7.54
K392360,501.60,431.70,83.40,88.48,1016.70,4.17
K392400,214.80,453.90,116.00,41.69,784.70,2.51
K392420,399.00,396.30,29.00,65.50,824.30,4.36
K392430,393.60,502.50,39.60,16.79,935.70,8.28
K392480,356.40,358.50,49.20,37.78,764.10,3.01
K392520,286.20,471.00,22.00,75.81,779.20,3.25
K392560,270.00,531.30,19.20,43.66,820.50,2.19
K392700,466.20,360.00,128.40,19.52,954.60,3.99
K392740,407.40,513.90,63.00,67.94,984.30,5.50
K392780,519.00,541.20,100.20,38.40,1160.40,6.79
K392890,444.00,722.70,56.50,74.92,1223.20,6.27
K393050,199.80,675.60,66.60,23.55,942.00,2.74
K393070,352.20,403.20,13.80,61.77,769.20,4.87
K393120,568.20,530.70,85.80,5.60,1184.70,2.76
K393230,69.00,653.10,73.80,30.99,795.90,2.46
K393270,454.20,447.30,52.20,94.45,953.70,9.73
K393580,128.40,514.80,109.80,39.62,753.00,4.16
K393600,598.80,596.40,59.40,59.47,1254.60,4.37
K393730,359.40,378.00,91.20,32.15,828.60,3.54
K394310,678.60,550.80,131.40,65.87,1360.80,2.89
K394340,327.60,477.90,22.20,29.05,827.70,2.38
K394370,562.20,496.20,97.20,97.48,1155.60,9.40
K394400,321.00,450.00,40.00,20.17,811.00,3.22
K394820,396.00,588.90,21.00,99.25,1005.90,2.63
K394860,322.80,535.50,29.00,96.42,887.30,2.04
K394910,346.80,365.40,39.60,63.45,751.80,3.19
K394930,63.00,621.00,71.00,75.15,755.00,1.69
K394940,370.20,533.10,30.60,43.81,933.90,4.41
K394980,327.60,570.90,24.50,70.81,923.00,7.38
K395050,411.00,399.00,85.20,58.06,895.20,7.85
K395180,534.60,495.00,85.20,83.42,1114.80,4.27
K395210,175.80,697.50,129.60,22.74,1002.90,2.20
K395420,441.00,373.50,115.80,91.97,930.30,2.58
K395470,352.80,458.40,60.00,99.69,871.20,8.07
K395580,219.00,549.00,72.00,83.64,840.00,2.03
K395740,303.00,564.60,5.40,96.04,873.00,2.33
K395750,387.00,489.00,148.50,53.22,1024.50,4.36
K395760,216.00,577.80,31.80,81.82,825.60,2.02
K395830,57.60,780.30,56.40,76.38,894.30,4.97
K395880,125.40,797.10,27.50,89.36,950.00,2.93
K396010,329.40,414.90,42.00,71.69,786.30,2.46
K396020,387.60,537.00,106.20,98.68,1030.80,3.37
K396090,171.60,535.50,112.50,66.15,819.60,3.30
K396170,441.00,452.70,25.80,57.28,919.50,2.42
K396190,158.40,793.80,63.00,46.13,1015.20,2.55
K396460,679.20,809.70,48.00,0.31,1536.90,5.23
K396680,280.80,481.80,39.00,47.82,801.60,2.42
K396870,87.00,888.00,31.00,16.95,1006.00,3.08
K396890,168.60,632.10,67.20,98.52,867.90,3.10
K397090,375.60,191.10,29.00,90.69,595.70,2.77
K397220,664.80,215.10,15.60,127.93,895.50,1.78
K397310,339.60,245.40,31.20,97.47,616.20,2.45
K397400,540.00,337.20,11.40,264.22,888.60,1.72
K397430,367.20,136.50,24.00,94.81,527.70,1.88
K397490,550.80,114.60,42.00,121.95,707.40,2.22
K397500,609.60,71.10,43.50,65.32,724.20,1.69
K397770,390.60,158.70,76.20,161.52,625.50,2.28
K397780,759.00,155.10,47.00,180.94,961.10,2.26
K398090,516.00,48.90,36.60,108.54,601.50,2.05
K398170,394.20,212.10,85.20,207.71,691.50,2.80
K398190,454.20,381.90,45.00,15.42,881.10,2.13
K398200,657.60,266.70,48.00,136.42,972.30,1.71
K398240,395.40,241.80,134.50,231.30,771.70,3.36
K398440,388.20,63.90,60.60,85.22,512.70,1.91
K398530,401.40,162.30,50.40,182.16,614.10,2.08
K398640,465.00,138.00,51.00,150.06,654.00,1.84
K398830,357.00,215.40,48.60,188.31,621.00,2.08
K398850,566.40,49.80,108.50,68.10,724.70,1.78
K399010,467.40,39.90,16.00,1.74,523.30,3.33
K399030,536.40,300.90,6.00,57.95,843.30,5.82
K399170,607.20,114.90,48.00,65.44,770.10,3.32
K399260,317.40,186.60,16.20,85.00,520.20,2.80
K399280,409.80,291.00,64.00,105.85,764.80,2.89
K399350,767.40,78.30,116.40,216.56,962.10,4.79
K399390,430.20,62.40,45.60,80.94,538.20,4.89
K399410,385.20,139.20,42.00,139.53,566.40,5.06
K399480,666.00,124.20,25.80,94.56,816.00,7.92
K399490,546.60,168.90,102.50,193.89,818.00,4.15
K399520,607.20,103.50,45.00,179.07,755.70,3.23
K399610,319.20,192.90,21.00,17.78,533.10,2.96
K399730,507.60,157.50,106.20,45.74,771.30,4.48
K399790,473.40,336.60,63.60,82.60,873.60,2.22
K399940,549.60,359.40,63.00,0.01,972.00,2.72
K399960,270.60,130.50,128.50,53.80,529.60,3.42
K400100,469.80,217.20,85.80,67.19,772.80,8.88
K400170,408.60,98.70,6.00,90.23,513.30,9.51
K400270,532.80,284.40,48.00,198.05,865.20,4.86
K400450,398.40,256.80,37.80,121.31,693.00,9.12
K400460,526.80,327.30,50.40,49.96,904.50,3.90
K400500,585.00,210.60,55.20,268.59,850.80,2.73
K400520,523.20,192.90,40.20,248.22,756.30,3.65
K400810,636.00,61.80,78.60,146.17,776.40,4.62
K400950,427.80,224.40,90.50,62.43,742.70,3.57
K400970,536.40,132.30,97.80,116.17,766.50,2.93
K401130,508.80,340.80,24.60,205.75,874.20,4.09
K401310,1069.80,297.30,96.00,129.40,1463.10,2.37
K401370,2376.00,500.40,106.80,651.96,2983.20,1.86
K401710,1208.40,69.60,127.80,184.55,1405.80,2.14
K401860,2430.00,256.20,29.40,481.65,2715.60,2.35
K401940,1318.20,254.70,18.00,71.81,1590.90,2.33
K402010,1073.40,361.80,55.80,491.76,1491.00,1.66
K402050,909.00,565.80,44.00,8.21,1518.80,2.36
K402160,1415.40,251.40,66.50,241.35,1733.30,2.23
K402170,1496.40,36.30,36.60,177.11,1569.30,1.66
K402260,1068.00,316.50,24.00,51.52,1408.50,2.77
K402310,705.00,373.20,66.60,64.69,1144.80,2.21
K402710,1910.40,244.80,79.80,176.47,2235.00,2.52
K402730,1291.80,384.60,21.50,172.18,1697.90,1.91
K402750,676.20,545.70,89.40,56.56,1311.30,2.76
K402860,1080.00,568.80,7.00,516.10,1655.80,2.32
K402930,1563.60,221.70,67.80,51.60,1853.10,2.60
K402980,1588.80,425.10,22.80,553.53,2036.70,1.85
K403010,991.80,348.00,20.40,337.21,1360.20,3.08
K403080,1413.60,320.10,78.60,40.30,1812.30,2.42
K403100,1156.80,479.40,9.60,240.59,1645.80,2.10
K403270,1483.20,725.70,23.40,603.70,2232.30,1.58
K403420,2214.60,354.00,18.60,632.04,2587.20,2.24
K403660,729.60,302.10,87.50,154.39,1119.20,2.22
K403690,1300.20,363.30,79.20,124.73,1742.70,1.98
K403740,1371.00,348.60,84.60,68.12,1804.20,1.69
K403780,2182.20,243.60,35.00,600.76,2460.80,2.01
K403940,1253.40,388.50,96.60,472.42,1738.50,2.27
K404100,958.80,416.40,70.20,60.34,1445.40,3.23
K404290,610.80,549.00,27.00,294.09,1186.80,3.39
K404770,738.60,483.90,23.00,84.03,1245.50,2.32
K405100,1122.00,448.50,48.00,152.78,1618.50,2.51
K405110,1193.40,268.80,93.60,209.91,1555.80,2.55
K405210,1204.80,109.50,69.50,202.13,1383.80,2.72
K405520,937.20,51.90,26.00,171.17,1015.10,1.83
K405600,972.00,333.00,99.00,340.01,1404.00,2.22
K405670,1502.40,600.00,32.40,189.22,2134.80,3.72
K405690,1283.40,71.10,61.20,310.45,1415.70,10.11
K405880,1000.20,333.00,67.80,55.31,1401.00,3.34
K405960,792.60,390.00,15.60,187.46,1198.20,6.55
K405970,1448.40,288.60,17.00,461.58,1754.00,3.64
K406100,1232.40,284.10,128.40,154.97,1644.90,4.63
K406210,1263.00,571.80,56.50,36.00,1891.30,3.17
K406280,1141.20,560.10,105.60,524.42,1806.90,2.50
K406320,840.00,393.60,44.00,42.09,1277.60,2.41
K406380,1063.20,388.50,13.00,288.41,1464.70,3.85
K406390,952.20,572.40,6.60,352.18,1531.20,5.41
K406400,2152.80,20.70,16.80,523.87,2190.30,6.52
K406430,622.20,539.40,20.50,240.74,1182.10,8.76
K406660,702.00,262.80,70.50,167.46,1035.30,5.57
K406760,1495.20,200.40,36.00,485.23,1731.60,5.18
K406850,915.00,186.30,14.50,312.36,1115.80,7.97
K406960,1046.40,134.10,120.00,2.76,1300.50,3.35
K407000,1020.60,336.30,112.20,408.80,1469.10,3.89
K407110,810.60,274.20,142.80,110.60,1227.60,3.34
K407190,948.60,186.30,106.20,234.00,1241.10,4.32
K407210,1618.20,704.40,91.80,114.70,2414.40,4.21
K407240,1301.40,159.60,18.00,197.05,1479.00,4.35
K407330,898.80,231.90,29.50,136.07,1160.20,17.32
K407530,1226.40,46.50,72.60,316.27,1345.50,3.97
K407540,2038.20,424.20,92.50,240.89,2554.90,5.40
K407560,1230.00,466.80,40.50,553.38,1737.30,2.91
K407590,1752.00,464.70,13.80,386.85,2230.50,4.80
K407690,895.80,273.60,43.20,163.35,1212.60,3.80
K407770,772.80,368.70,33.00,66.59,1174.50,4.93
K407820,1543.20,49.80,28.00,233.24,1621.00,9.21
K407890,1883.40,126.60,5.40,325.69,2015.40,10.95
K407920,1185.60,1026.30,99.60,152.22,2311.50,2.26
K407980,692.40,397.50,21.00,320.70,1110.90,4.75
K408020,940.20,327.30,28.80,215.98,1296.30,4.10
K408030,1484.40,195.00,54.00,563.87,1733.40,3.88
K408230,706.20,317.40,10.20,251.88,1033.80,4.36
K408360,880.20,269.70,57.50,362.44,1207.40,4.99
K408450,1584.00,491.10,69.60,298.40,2144.70,3.01
K408560,1417.20,280.20,85.20,367.92,1782.60,2.79
K408580,1233.60,81.60,21.00,183.07,1336.20,2.94
K408700,735.60,702.30,22.80,418.45,1460.70,2.68
K408720,1002.00,612.60,31.50,510.46,1646.10,4.65
K408830,1261.80,791.70,30.00,180.22,2083.50,3.53
K408880,1075.80,420.30,87.60,485.01,1583.70,5.58
K409120,579.00,379.20,50.40,172.94,1008.60,5.25
K409160,1709.40,170.70,39.60,576.56,1919.70,7.80
K409230,1116.00,71.70,30.00,377.12,1217.70,4.36
K409530,1285.80,213.60,53.00,247.57,1552.40,4.30
K409640,1131.00,320.40,71.40,149.71,1522.80,3.65
K409700,898.80,131.10,61.80,30.85,1091.70,4.59
K409760,1266.60,155.10,15.60,0.01,1437.30,11.88
K410120,1236.00,532.20,81.60,512.87,1849.80,3.83
K410150,718.20,309.90,8.00,23.15,1036.10,2.44
K410160,702.00,439.80,112.20,348.99,1254.00,8.59
K410290,1683.00,516.00,37.00,609.00,2236.00,2.68
K410340,1174.20,447.60,13.20,19.86,1635.00,7.02
K410410,862.80,173.10,45.60,0.46,1081.50,16.14
K410620,393.60,55.50,44.40,88.35,493.50,2.18
K410750,292.20,66.30,83.50,106.73,442.00,1.84
K410770,31.68,12.53,17.64,9.50,61.86,1.07
K410800,228.00,134.70,51.00,118.73,413.70,2.01
K410820,45.26,35.74,8.00,20.30,89.00,1.22
K410840,33.14,21.11,5.07,8.64,59.32,0.91
K410940,124.20,22.50,75.50,39.91,222.20,2.58
K411310,260.40,56.10,61.20,84.50,377.70,5.90
K411410,108.60,55.20,33.00,9.25,196.80,4.37
K411510,256.80,189.00,54.00,145.80,499.80,3.82
K411560,110.40,18.00,38.40,52.62,166.80,2.83
K411830,100.20,133.20,83.40,87.33,316.80,3.64
K412110,96.00,103.80,45.60,76.49,245.40,3.72
K412140,48.10,33.23,20.37,19.36,101.70,2.08
K412150,280.20,281.70,11.00,81.75,572.90,3.56
K412420,124.80,126.90,79.80,3.84,331.50,1.86
K412440,288.60,379.80,19.50,144.32,687.90,2.07
K412500,267.00,126.00,161.40,20.79,554.40,2.63
K412560,54.00,220.50,31.00,44.48,305.50,3.59
K412700,70.20,167.70,121.00,47.86,358.90,2.76
K412710,66.60,164.70,42.60,48.70,273.90,3.15
K412920,161.40,161.10,36.00,57.74,358.50,2.70
K412990,223.20,406.80,28.20,160.24,658.20,1.91
K413060,71.40,262.50,30.00,81.88,363.90,2.53
K413130,106.20,80.70,78.00,60.57,264.90,2.32
K413240,67.80,465.60,36.60,66.10,570.00,1.92
K413290,202.80,329.40,85.20,7.87,617.40,2.27
K413320,308.40,248.40,88.20,130.17,645.00,2.04
K413390,73.20,35.40,72.00,1.13,180.60,3.06
K413730,71.40,273.00,17.40,50.92,361.80,13.40
K413890,290.40,347.70,66.60,28.41,704.70,4.03
K413930,75.60,113.70,27.60,53.62,216.90,2.93
K414110,46.80,570.00,39.60,201.39,656.40,4.05
K414210,303.60,306.30,61.20,182.20,671.10,4.12
K414240,117.60,402.00,24.00,138.35,543.60,5.44
K414290,38.40,57.60,82.50,45.43,178.50,2.08
K414370,73.20,195.60,39.00,6.11,307.80,2.35
K414410,42.00,165.90,102.60,96.45,310.50,2.25
K414470,49.80,13.50,51.00,33.56,114.30,3.27
K414570,60.60,612.60,55.00,190.02,728.20,1.75
K414640,192.00,169.80,61.20,65.47,423.00,3.18
K414700,114.00,498.60,13.20,47.01,625.80,3.50
K414750,81.00,558.00,18.60,198.52,657.60,5.02
K414810,163.80,352.50,66.00,148.96,582.30,2.20
K414850,44.40,75.60,21.60,13.64,141.60,2.53
K414890,66.00,390.30,57.00,129.05,513.30,1.88
K414960,188.40,344.10,68.40,171.88,600.90,4.52
K415120,93.60,280.80,75.60,113.07,450.00,2.38
K415180,49.80,243.60,34.20,95.78,327.60,4.00
K415190,57.60,270.30,39.00,6.45,366.90,6.12
K415220,132.00,523.50,72.60,162.83,728.10,6.02
K415230,8.40,253.80,30.00,43.79,292.20,3.84
K415250,71.40,493.50,46.00,26.87,610.90,3.18
K415390,57.00,533.70,76.50,117.27,667.20,1.88
K415440,96.00,301.80,12.00,119.19,409.80,15.76
K415460,816.00,865.80,70.20,290.71,1752.00,2.55
K415580,613.20,648.30,8.50,131.59,1270.00,1.70
K415600,292.20,519.30,67.20,207.69,878.70,1.86
K415650,448.80,660.30,117.00,26.28,1226.10,1.85
K415780,520.20,714.30,76.50,314.54,1311.00,2.68
K415800,641.40,811.50,20.00,160.92,1472.90,1.62
K415930,270.00,512.40,27.00,79.40,809.40,2.95
K415940,394.20,369.60,81.00,273.74,844.80,2.79
K416020,377.40,474.60,56.00,239.50,908.00,1.91
K416120,529.20,554.10,6.00,179.48,1089.30,2.45
K416260,693.00,624.30,129.50,160.02,1446.80,2.75
K416290,248.40,474.60,93.00,225.21,816.00,2.84
K416330,450.60,497.70,25.80,297.96,974.10,2.49
K416470,305.40,383.40,142.20,262.50,831.00,2.22
K416540,361.20,658.80,33.00,230.54,1053.00,5.60
K416550,151.20,645.60,61.20,104.50,858.00,1.59
K416610,134.40,568.50,54.50,147.99,757.40,5.87
K416810,88.80,665.10,25.80,8.73,779.70,5.10
K416830,225.00,613.20,36.00,221.50,874.20,2.76
K416840,378.00,305.40,106.00,231.22,789.40,3.45
K416860,339.00,597.90,37.80,286.57,974.70,25.65
K416900,332.40,363.90,121.80,97.27,818.10,3.88
K416910,280.20,527.10,111.00,241.21,918.30,5.67
K417030,422.40,424.80,87.00,92.62,934.20,2.82
